,score
17233,677.5846069307731
17234,626.8533057410967
17235,601.8513347891951
17236,646.5453906222208
17237,638.8231288526844
17238,654.887138667827
17239,655.0192462834285
17240,612.2379669502766
17241,625.288906381255
17242,633.0636235998315
17243,598.3784407172959
17244,575.5328062180853
17245,641.6350449618226
17246,649.5975084288795
17247,599.263349236334
17248,642.8546672031299
17249,629.2208699757664
17250,617.0322335698531
17251,609.1174275807264
17252,643.8271678312842
17253,580.2600366928856
17254,653.4091075786671
17255,596.5220483485573
17256,636.9458567122225
17257,635.0912163021499
17258,606.2557128900486
17259,598.261954209613
17260,593.6376885884404
17261,577.5835452931676
17262,569.8291554228186
17263,620.269153166112
17264,625.514503074987
17265,628.2606170833066
17266,626.5562738842968
17267,571.8033776350193
17268,611.1366524091394
17269,622.791921735997
17270,611.5037065407336
17271,614.2808781682288
17272,627.4979108871039
17273,593.5768546583337
17274,551.998833294975
17275,600.2676940105542
17276,614.4179626269346
17277,628.8616503402781
17278,589.7891746173386
17279,615.8105698567213
17280,640.9608235794915
17281,598.9562774994498
17282,623.3504714625801
17283,624.9434630260728
17284,584.0636750246755
17285,651.9410396138451
17286,625.4170453376901
17287,561.4594462870317
17288,658.8577039114665
17289,627.727714213839
17290,621.5530311756258
17291,660.5915338759539
17292,644.0946549334457
17293,651.185115621146
17294,617.3480718463105
17295,608.1026139792104
17296,600.9814335998506
17297,672.4974424454297
17298,658.8910848221453
17299,512.678986689378
17300,618.290501591989
17301,670.0143670001605
17302,670.1960626020581
17303,570.492632282029
17304,601.334379283896
17305,626.6759163140489
17306,635.4538136859979
17307,579.3754674175195
17308,609.9571948816067
17309,630.8913676691493
17310,625.981911204693
17311,660.154004592368
17312,614.8080029065409
17313,581.3820989125159
17314,633.7170086221244
17315,576.066947574624
17316,665.5124629117856
17317,634.5035963787194
17318,650.4385140660912
17319,601.7401484658731
17320,639.778193398155
17321,638.437987379787
17322,588.4832534323882
17323,619.2815869259787
17324,610.2576219819622
17325,582.8193443788275
17326,589.3499468764328
17327,605.2010042763759
17328,635.3387044041399
17329,665.3334524195137
17330,672.8341490175806
17331,564.2129098658248
17332,657.4573296274648
17333,627.6083612026545
17334,629.2038690942937
17335,611.127571335731
17336,629.839184978867
17337,620.7896027826914
17338,598.908075409265
17339,623.9585478016636
17340,592.4330334762212
17341,632.8497908362128
17342,598.0927875550681
17343,585.4501052085728
17344,598.5943968753245
17345,595.0358232732538
17346,634.5666154612185
17347,615.0747196943014
17348,634.1701611249516
17349,629.1534595982246
17350,607.91878087469
17351,582.0553051073769
17352,631.04223062727
17353,655.2549493354525
17354,604.1493020556421
17355,612.3878840652947
17356,604.0800363340761
17357,639.1209269950148
17358,632.5952360569179
17359,553.6948411433543
17360,624.5563646205934
17361,644.1602983068436
17362,616.3576538883933
17363,638.2678553648515
17364,592.0688110266865
17365,615.6916101331367
17366,634.0011699375112
17367,587.7086537902126
17368,667.1049886083254
17369,665.729052632631
17370,657.3818600491813
17371,647.9155010766522
17372,648.5572562403356
17373,666.9591964769983
17374,630.0874562822254
17375,610.5602737768397
17376,654.392249913261
17377,682.9345294400924
17378,647.75260208064
17379,582.2252986734891
17380,550.9994066747743
17381,620.1007460388289
17382,640.6375402820513
17383,637.9600038306835
17384,597.3704040530237
17385,663.3017126934773
17386,590.0468024262123
17387,602.2030772448957
17388,617.7843982229571
17389,634.4371995871735
17390,622.6875567013593
17391,660.5808699668194
17392,649.7198317800833
17393,641.0844567521021
17394,632.7298029484996
17395,593.5623752762389
17396,641.6316597243343
17397,593.4842979107303
17398,496.2795592393849
17399,620.9450600706102
17400,600.0401962193814
17401,614.687784776568
17402,614.2422162825005
17403,619.9297765539827
17404,622.2300095510454
17405,585.2406777116339
17406,596.0770761918034
17407,603.222373757316
17408,654.9116541389526
17409,660.35309106366
17410,647.1668080906275
17411,588.4307600104931
17412,653.3639986408969
17413,648.6606538641672
17414,605.4653501295873
17415,618.3560846660306
17416,665.4692065664121
17417,629.2355947397241
17418,661.8967658863219
17419,655.3104286308044
17420,631.4007093594738
17421,654.5455524721551
17422,611.7607758978442
17423,619.2556171763313
17424,542.2824982512435
17425,657.4913350143015
17426,612.6099102443187
17427,595.9383185466396
17428,659.4359273622435
17429,644.3582558724712
17430,588.6124492122512
17431,671.6579787767528
17432,603.0944867478289
17433,638.857424283686
17434,633.1948358156399
17435,624.0510507227094
17436,605.3432613154534
17437,592.3900369634347
17438,538.7782609554919
17439,602.3159530486903
17440,634.570370336055
17441,650.8076134469198
17442,601.9805999351797
17443,634.2497771820299
17444,572.2080240105519
17445,646.0956966368102
17446,646.7255480154007
17447,629.5773127946637
17448,629.3133362152905
17449,639.7409852114419
17450,559.3903256683246
17451,624.3276772169736
17452,661.0080983806711
17453,655.6776166851101
17454,589.4836922323057
17455,619.4838246622749
17456,631.5260046426177
17457,597.3773988502786
17458,611.5923600013194
17459,665.272573363344
17460,604.0573469020196
17461,614.8335716962473
17462,668.1665006793229
17463,591.9215588150645
17464,600.8436488198788
17465,628.8441736036845
17466,621.0913947268087
17467,571.4726096359939
17468,477.8790758563283
17469,607.1443155901077
17470,582.0430069774421
17471,630.5357887262293
17472,618.9708979475458
17473,610.9243790530915
17474,584.7144279042469
17475,590.1104606316351
17476,590.4483884799566
17477,633.565003034148
17478,609.8789201271304
17479,619.8325788974042
17480,623.6489083481646
17481,652.5784085612338
17482,610.2041680904481
17483,614.4464826992033
17484,605.5051876515286
17485,625.1444153599917
17486,626.5255328094784
17487,648.7158319519436
17488,688.6294167895991
17489,611.1278561837229
17490,568.5980201141806
17491,647.3933861791659
17492,637.7859707082994
17493,670.6513600585324
17494,593.9874463471773
17495,623.6564857151565
17496,657.3289398505569
17497,611.0957101881372
17498,623.4274972725343
17499,633.0479483690495
17500,588.5288042282057
17501,636.9833486111586
17502,585.7375785048514
17503,670.3055836081178
17504,582.6189406681807
17505,611.4656003011812
17506,632.331608037874
17507,635.4945835678598
17508,618.6713176224055
17509,634.7056734154845
17510,609.3012668355868
17511,592.8965698342744
17512,634.4133843405416
17513,646.2427970844622
17514,658.4580675688077
17515,594.5234846843593
17516,629.4205871727103
17517,638.3984831041923
17518,658.9149734253054
17519,605.5707497972137
17520,654.439568828361
17521,673.557373442035
17522,645.0019641952323
17523,668.6882866836631
17524,625.8481549795467
17525,474.34260965113765
17526,573.2203046203651
17527,617.2718681215625
17528,614.8761289525787
17529,640.2264273996835
17530,616.7918451756659
17531,610.137214784238
17532,605.2392504244721
17533,589.4822085799633
17534,657.8619097473003
17535,557.7903606175996
17536,633.9245915069213
17537,679.722412069696
17538,674.6646162891066
17539,597.057051140276
17540,604.0228934720872
17541,634.9623602429738
17542,634.533271093993
17543,625.278711041206
17544,640.8027804262058
17545,579.5302237576665
17546,613.4834125335717
17547,615.3693524265509
17548,633.5839367852097
17549,611.0503718890002
17550,594.3396968697368
17551,595.670886926682
17552,605.8635350470397
17553,572.406155278091
17554,584.2412213169058
17555,617.4322798462766
17556,612.6340007332867
17557,667.6212040859209
17558,662.1315261092802
17559,605.6049985088863
17560,639.2960979598641
17561,663.4987300427622
17562,661.1608589043425
17563,651.4027659919475
17564,671.2257016412732
17565,594.1846647586008
17566,601.6170843710772
17567,669.3330901850227
17568,626.4994622013978
17569,664.2174378398354
17570,630.9755159419911
17571,641.4796323761493
17572,610.2191869739313
17573,573.9445253728805
17574,600.5436057348156
17575,604.1375891261448
17576,592.4785068494305
17577,594.2839603788796
17578,563.8165737189751
17579,658.1676799130074
17580,611.458107468369
17581,583.8506973022511
17582,611.2871877960711
17583,618.6603747948909
17584,651.3568792525509
17585,602.0181775953597
17586,659.5472766769587
17587,565.0172026233944
17588,622.3712962833665
17589,537.6382927509569
17590,648.3371375522753
17591,589.0653959030479
17592,588.4955755730564
17593,597.9897218863413
17594,573.2817598742479
17595,598.0667487077644
17596,618.7458277365752
17597,606.7665217712298
17598,606.4777465020854
17599,587.4216998321817
17600,675.2296602900104
17601,604.4354081248669
17602,660.5876315994487
17603,650.5973254760605
17604,656.4717166755361
17605,647.1504703829102
17606,622.5284129970187
17607,596.8112523881769
17608,611.5344720274664
17609,593.0659613079357
17610,618.8409113379037
17611,580.9276280783943
17612,601.1490834379707
17613,592.5702207039615
17614,598.4474847028162
17615,627.5868588011891
17616,604.3515315704003
17617,659.9937243867771
17618,644.1277832293413
17619,533.0405398442153
17620,629.0335798996325
17621,646.0853224821503
17622,637.4516355509211
17623,653.5981080955211
17624,665.4333129497455
17625,667.2180918460949
17626,634.1971982881574
17627,621.2094618612352
17628,628.2151673650309
17629,614.2896631060411
17630,603.6623811740969
17631,629.3632174440073
17632,609.9096643188564
17633,661.3842118073633
17634,660.1977370802726
17635,659.0526856381891
17636,659.014326719802
17637,654.8040331221848
17638,651.7389758587481
17639,631.3698900156642
17640,595.5447916132152
17641,639.736288675864
17642,633.6118843431079
17643,595.2896999342973
17644,685.1448622729979
17645,649.0018804501428
17646,562.7601850298915
17647,661.3613732869007
17648,616.6291953134922
17649,612.6000076350875
17650,643.6977111092943
17651,666.2083482555568
17652,618.7855968768746
17653,689.1020825770897
17654,617.540687343983
17655,587.7719175469612
17656,632.5739310871684
17657,610.5748020139849
17658,617.945766290105
17659,666.1031308572997
17660,613.3927599505025
17661,610.9832838987716
17662,650.146380272917
17663,588.1666512347673
17664,552.2279748977672
17665,623.3292546039693
17666,607.0118931958149
17667,569.1826820862174
17668,658.4532893290916
17669,588.1221253366036
17670,584.444425155041
17671,662.617913193511
17672,636.1267003853441
17673,620.8190315909912
17674,583.8414173132976
17675,582.0427817566297
17676,607.708708799648
17677,652.8364184417583
17678,576.6029378496012
17679,624.5155110349509
17680,570.7626868202506
17681,570.1038239094968
17682,634.2178359406926
17683,645.8423313483684
17684,619.1338164459767
17685,620.4677195230968
17686,569.580756181247
17687,657.0023269204053
17688,613.6083171788849
17689,606.0409204901537
17690,583.0691966451652
17691,634.7018102683528
17692,623.0060716790482
17693,636.1985518779971
17694,589.5873096594303
17695,554.3297580124876
17696,636.2098782725402
17697,649.8571967505388
17698,622.1801194047832
17699,634.5999418140356
17700,683.6410541699918
17701,604.9116447025494
17702,630.9840946853768
17703,662.6053696389251
17704,635.8968995866429
17705,638.8730316041889
17706,611.3181224073209
17707,626.9736118919686
17708,647.450544643809
17709,605.5384460684945
17710,602.0895332040961
17711,610.1368702758948
17712,584.5987741898209
17713,641.7287480478341
17714,609.5501035249214
17715,626.9553204680068
17716,617.0311829828529
17717,564.3548871281573
17718,609.1833853836595
17719,604.6443230995362
17720,654.296962641573
17721,633.7450037363967
17722,588.7698221989926
17723,625.8463053991469
17724,634.5567347112849
17725,627.592141837875
17726,542.1436118191815
17727,607.763867421993
17728,622.4452963073616
17729,587.8860603151234
17730,583.9810812010095
17731,613.8914231830198
17732,638.4056787540491
17733,644.6283593089594
17734,602.041690883034
17735,581.8790341743515
17736,644.5283832366636
17737,676.2394465825952
17738,676.5943864974736
17739,624.0225214307329
17740,673.8724415015777
17741,629.1883403127397
17742,593.4210810691111
17743,609.6331569268973
17744,654.8370721708653
17745,567.1898246500067
17746,645.0906262038254
17747,664.3067496406254
17748,557.7585377370035
17749,654.0574941326304
17750,645.7721267373336
17751,609.996388268976
17752,592.0543955056874
17753,597.0523034514866
17754,574.2589992919633
17755,592.104017939821
17756,612.7730590949379
17757,625.0293144091211
17758,601.0401906428643
17759,629.7665891730502
17760,628.6044039035288
17761,603.0126890917733
17762,581.5597433049874
17763,665.4034189981269
17764,630.506755905026
17765,603.7382463361921
17766,646.9727237351492
17767,614.2716372396251
17768,644.8987960693869
17769,629.4711629114934
17770,666.27969268691
17771,612.1292917540344
17772,633.4398279471181
17773,597.257912491394
17774,603.274299475248
17775,605.5120060476933
17776,673.271347140918
17777,600.1582232944477
17778,601.5593684426775
17779,647.95681044701
17780,653.9238762448767
17781,609.8968251771887
17782,596.2956158806758
17783,576.1661376973245
17784,615.2640031652043
17785,594.2954491057044
17786,598.5123577399764
17787,634.5216637031157
17788,656.8429721334121
17789,601.5410973920561
17790,632.190188446167
17791,574.3793050549525
17792,601.2118239531014
17793,600.8827838655866
17794,580.8789998562821
17795,645.3686114853929
17796,658.5675394053467
17797,652.6544453720021
17798,663.5126379306527
17799,650.6665269667545
17800,681.8881952977432
17801,511.604630799519
17802,608.5394847687794
17803,563.9474952875515
17804,642.6926699407195
17805,641.4373398081171
17806,590.4271765902199
17807,583.5870313821058
17808,647.1438837754936
17809,609.862408757341
17810,664.3664308487166
17811,594.982340876971
17812,585.40554190778
17813,604.4337243754164
17814,605.8618987814
17815,635.7149002814169
17816,626.5271178874663
17817,615.2615067873235
17818,628.5713204434783
17819,641.5515469675329
17820,592.9660996873567
17821,646.2656157578317
17822,642.5628127752893
17823,586.5750927318197
17824,645.9965308195951
17825,681.7767088709884
17826,663.2649703085648
17827,641.2353969929899
17828,680.6037200654948
17829,598.7844203764431
17830,587.8565816326178
17831,662.764597367367
